model,seed,corruption_level,n_samples,accuracy,precision_macro,f1_macro,mcc,log_loss,inference_time_s,inference_time_per_sample_ms
bpe_2000,333,35,2000,0.77,0.7696772574571803,0.7693179819100604,0.6936392957423494,0.6322523355484009,0.1440862999879755,0.07204314999398775
bpe_2000,333,40,2000,0.7575,0.7575941587083896,0.7570391921874494,0.6769616605702978,0.6644572615623474,0.13478299998678267,0.06739149999339134
bpe_2000,333,45,2000,0.746,0.7460595506635809,0.7453102853312834,0.6617563308196313,0.6942459940910339,0.15229889994952828,0.07614944997476414
bpe_2000,333,50,2000,0.732,0.7317842749748121,0.7312870820519866,0.6430249313579529,0.7216011881828308,0.14121010003145784,0.07060505001572892
bpe_5000,123,0,2000,0.8425,0.8457315680258115,0.8419066524222607,0.7914610666189098,0.45691418647766113,0.16453730000648648,0.08226865000324324
bpe_5000,123,5,2000,0.8405,0.8437461327150308,0.8400914003117651,0.7886950076804156,0.47559863328933716,0.14113230002112687,0.07056615001056343
bpe_5000,123,10,2000,0.8315,0.8354974067960731,0.8311934809912181,0.776872287896416,0.48694488406181335,0.14057819999288768,0.07028909999644384
bpe_5000,123,15,2000,0.824,0.8293000082853401,0.8235368391767673,0.7673641641179498,0.507337212562561,0.15703350002877414,0.07851675001438707
bpe_5000,123,20,2000,0.8185,0.8241847369742941,0.8172887128478175,0.7606233500928993,0.5209407210350037,0.15089160000206903,0.07544580000103451
bpe_5000,123,25,2000,0.81,0.8174284284896305,0.8086864163761194,0.7499044951118953,0.536512017250061,0.17511050001485273,0.08755525000742637
bpe_5000,123,30,2000,0.7955,0.8038721873803037,0.7936059456910644,0.7310610133673803,0.5600801706314087,0.1302997000166215,0.06514985000831075
bpe_5000,123,35,2000,0.7885,0.8002402810991116,0.7864321561323333,0.7227176393896845,0.5911766886711121,0.1339534999569878,0.0669767499784939
bpe_5000,123,40,2000,0.7675,0.7810928008477432,0.7647904153902612,0.695719363271297,0.6278919577598572,0.12851579999551177,0.06425789999775589
bpe_5000,123,45,2000,0.7605,0.7766922149836497,0.7580408831460353,0.6869237303331959,0.6539806127548218,0.15233379998244345,0.07616689999122173
bpe_5000,123,50,2000,0.743,0.761525619477914,0.7405283732161754,0.6642121085903651,0.6829438805580139,0.12792629998875782,0.06396314999437891
bpe_5000,132,0,2000,0.839,0.8408656170839539,0.8385254204263577,0.7862629836857153,0.4600661098957062,0.19188520003808662,0.09594260001904331
bpe_5000,132,5,2000,0.837,0.8388003037006323,0.8366742900702824,0.7834832205315938,0.4786665737628937,0.158119700034149,0.0790598500170745
bpe_5000,132,10,2000,0.8295,0.8314694104856883,0.8291014561574017,0.773580805716455,0.4957512319087982,0.14954680000664666,0.07477340000332333
bpe_5000,132,15,2000,0.8255,0.8284799753958104,0.8252253256523125,0.7685172494759023,0.5149629712104797,0.19227840000530705,0.09613920000265352
bpe_5000,132,20,2000,0.8235,0.8267362785215291,0.8232989357753819,0.76590101726427,0.5215224623680115,0.12913429999025539,0.06456714999512769
bpe_5000,132,25,2000,0.8195,0.8226764488046642,0.8192760694339214,0.7605542422935139,0.5302572846412659,0.12818280002102256,0.06409140001051128
bpe_5000,132,30,2000,0.813,0.8165529788537133,0.812592270592219,0.7521289733680113,0.5466139316558838,0.13631159998476505,0.06815579999238253
bpe_5000,132,35,2000,0.8005,0.8042503860256812,0.7997827301475958,0.7357036551153339,0.5743234157562256,0.15106560004642233,0.07553280002321117
bpe_5000,132,40,2000,0.786,0.7913607494619805,0.7852822290957544,0.7169566988766317,0.604459285736084,0.13560789998155087,0.06780394999077544
bpe_5000,132,45,2000,0.7765,0.7828323770565676,0.775769014238478,0.7045511011566877,0.6276369690895081,0.1409665999817662,0.0704832999908831
bpe_5000,132,50,2000,0.765,0.7722745453281167,0.7643959546808791,0.689495494036277,0.6547335386276245,0.12858299998333678,0.06429149999166839
bpe_5000,213,0,2000,0.845,0.8460129598991044,0.844670007492681,0.793870966027646,0.4407449960708618,0.17235700000310317,0.08617850000155158
bpe_5000,213,5,2000,0.8365,0.8375926258751014,0.8360125097146616,0.7826611060754362,0.45906975865364075,0.13735890004318208,0.06867945002159104
bpe_5000,213,10,2000,0.8325,0.8331380660866424,0.8317796472099284,0.7773235234659355,0.47802600264549255,0.1478690000367351,0.07393450001836754
bpe_5000,213,15,2000,0.8285,0.8299059929494712,0.8278335965854237,0.7722056462068035,0.49722960591316223,0.13940699998056516,0.06970349999028258
bpe_5000,213,20,2000,0.822,0.8238210144009125,0.8212151702111513,0.7637540080485937,0.5059697031974792,0.15617309999652207,0.07808654999826103
bpe_5000,213,25,2000,0.8135,0.8158440151537463,0.8124802312471151,0.7527334651897172,0.5236499309539795,0.14328919997205958,0.07164459998602979
bpe_5000,213,30,2000,0.8095,0.8120477663441876,0.8081833421817401,0.7476248592729787,0.5436082482337952,0.14835129998391494,0.07417564999195747
bpe_5000,213,35,2000,0.7995,0.8030573199309383,0.7981115718081802,0.7346302639730299,0.5712124109268188,0.1302676000050269,0.06513380000251345
bpe_5000,213,40,2000,0.781,0.7866519762780388,0.779282798752386,0.7107877268586466,0.6013216376304626,0.1334904000395909,0.06674520001979545
bpe_5000,213,45,2000,0.7675,0.773870565367799,0.7652579679852979,0.6932494813353812,0.624704897403717,0.15828430000692606,0.07914215000346303
bpe_5000,213,50,2000,0.7525,0.7598395817514001,0.7506568808829929,0.6733388363534724,0.6504965424537659,0.133208499988541,0.0666042499942705
bpe_5000,231,0,2000,0.8415,0.8426824816697779,0.8415115610010886,0.7890536608797384,0.4832920432090759,0.20245499996235594,0.10122749998117797
bpe_5000,231,5,2000,0.8325,0.8336384698254369,0.8325799699739427,0.7769925538862821,0.49248993396759033,0.1470532999956049,0.07352664999780245
bpe_5000,231,10,2000,0.827,0.827871952614451,0.8267590936711678,0.7697745405872042,0.507268488407135,0.1388262999826111,0.06941314999130554
bpe_5000,231,15,2000,0.8175,0.8189946746625422,0.817280919082364,0.7572954829847038,0.5239607691764832,0.12088599998969585,0.060442999994847924
bpe_5000,231,20,2000,0.8145,0.8158606855310927,0.8143615346535055,0.7532043954849957,0.5333898663520813,0.13084250001702458,0.06542125000851229
bpe_5000,231,25,2000,0.8025,0.8042444767446676,0.8024163710132403,0.7372973256021069,0.555305004119873,0.13044010003795847,0.06522005001897924
bpe_5000,231,30,2000,0.797,0.7989850823434657,0.7969958731848916,0.7299942773669807,0.5685074329376221,0.1489142999635078,0.0744571499817539
bpe_5000,231,35,2000,0.7825,0.7851267675668832,0.782867048532292,0.7106204055624348,0.5940883755683899,0.13625979999778792,0.06812989999889396
bpe_5000,231,40,2000,0.762,0.7656573152746184,0.7624021932877032,0.6835807696168972,0.630282461643219,0.13364600000204518,0.06682300000102259
bpe_5000,231,45,2000,0.756,0.7602370524879449,0.7566808174911639,0.6755664448060896,0.6555430889129639,0.13753389997873455,0.06876694998936728
bpe_5000,231,50,2000,0.7385,0.7433797052248068,0.7393823325498297,0.65232278764906,0.6757791042327881,0.13561190001200885,0.06780595000600442
bpe_5000,321,0,2000,0.841,0.8423405982680374,0.8396886202040019,0.7891978591528049,0.465972363948822,0.19884000002639368,0.09942000001319684
bpe_5000,321,5,2000,0.8325,0.8341388671427795,0.8309383489828288,0.7780653291265842,0.48530980944633484,0.14897650002967566,0.07448825001483783
bpe_5000,321,10,2000,0.8295,0.8326196583238937,0.8278630291487049,0.7745394435381119,0.501211404800415,0.14924040000187233,0.07462020000093617
bpe_5000,321,15,2000,0.822,0.8257969944484305,0.8203113742585424,0.764762950836002,0.5181876420974731,0.1543991999933496,0.0771995999966748
bpe_5000,321,20,2000,0.816,0.8205624299796157,0.8140966286919358,0.7571148439200573,0.5283725261688232,0.12826749996747822,0.06413374998373911
bpe_5000,321,25,2000,0.8045,0.8109134869727296,0.802279269757116,0.7424574853002434,0.5535887479782104,0.13195270003052428,0.06597635001526214
bpe_5000,321,30,2000,0.7915,0.8007756628986702,0.7881975925767184,0.7264397646885453,0.5732619762420654,0.12278370000422001,0.061391850002110004
bpe_5000,321,35,2000,0.7815,0.7918547823726332,0.7787605524195675,0.7131105941047194,0.6064653396606445,0.14080729999113828,0.07040364999556914
bpe_5000,321,40,2000,0.7645,0.7779868469890978,0.7600006426382769,0.6920397193770795,0.6435466408729553,0.14289540000027046,0.07144770000013523
bpe_5000,321,45,2000,0.751,0.7679348487077051,0.7464996114751055,0.6748886507963187,0.6698885560035706,0.1316254999837838,0.0658127499918919
bpe_5000,321,50,2000,0.734,0.7509053049862585,0.7293432184434713,0.6522292837841316,0.7026326656341553,0.14166550000663847,0.07083275000331923
bpe_5000,312,0,2000,0.833,0.8336552399649914,0.8327637870166722,0.7776831101643839,0.45890259742736816,0.19097140000667423,0.09548570000333712
bpe_5000,312,5,2000,0.8285,0.8290995286608364,0.8283427084351833,0.7716052434907376,0.4746183753013611,0.15149949997430667,0.07574974998715334
bpe_5000,312,10,2000,0.83,0.8302726003806049,0.8298120106077728,0.7735244174662531,0.48310694098472595,0.13102329999674112,0.06551164999837056
bpe_5000,312,15,2000,0.82,0.8202506086577039,0.8196849819313463,0.7602552351847741,0.5014768242835999,0.1715717000188306,0.0857858500094153
bpe_5000,312,20,2000,0.8185,0.8185796621091741,0.8180758997292976,0.7582702451212655,0.5062800645828247,0.12779679999221116,0.06389839999610558
bpe_5000,312,25,2000,0.807,0.8066481835458363,0.806496458730064,0.7428581011036993,0.5214025378227234,0.1344256000011228,0.0672128000005614
bpe_5000,312,30,2000,0.799,0.7986631661437527,0.7984322381503887,0.7322372833259257,0.5393078327178955,0.1440396000398323,0.07201980001991615
bpe_5000,312,35,2000,0.7895,0.7889474995272244,0.7885949814836106,0.7197083991393928,0.5615137815475464,0.14082699996652082,0.07041349998326041
bpe_5000,312,40,2000,0.7785,0.7775918276915286,0.7772840201099014,0.7051300894198318,0.5926951766014099,0.14700729999458417,0.07350364999729209
bpe_5000,312,45,2000,0.773,0.7729608180990517,0.7715060583629307,0.6982339376931059,0.6148613095283508,0.13679230003617704,0.06839615001808852
bpe_5000,312,50,2000,0.7595,0.7599772585057086,0.7582547631069219,0.6802507031023055,0.6446611881256104,0.13245949998963624,0.06622974999481812
bpe_5000,111,0,2000,0.8405,0.8395232146708784,0.839726252183494,0.7875123815021838,0.4580652415752411,0.211941699963063,0.1059708499815315
bpe_5000,111,5,2000,0.8335,0.8326537947234218,0.8328296241361004,0.7781533113049784,0.4776821434497833,0.15183089999482036,0.07591544999741018
bpe_5000,111,10,2000,0.8285,0.8277418357845608,0.8276693266284235,0.7716119355388412,0.4927719831466675,0.19765789998928085,0.09882894999464042
bpe_5000,111,15,2000,0.817,0.816959287442355,0.8160323242744881,0.7565759735572687,0.5100497603416443,0.1820655000046827,0.09103275000234134
bpe_5000,111,20,2000,0.8125,0.8121563836215926,0.811352116547954,0.7505942054149254,0.5149475932121277,0.16098589997272938,0.08049294998636469
bpe_5000,111,25,2000,0.809,0.8085039827715639,0.807904446533185,0.7458491420664416,0.5320942401885986,0.20320290001109242,0.10160145000554621
bpe_5000,111,30,2000,0.7995,0.7994772445378258,0.798401133027672,0.7333286723818316,0.5495494604110718,0.1710804000031203,0.08554020000156015
bpe_5000,111,35,2000,0.784,0.7849037964274849,0.7825454753248405,0.7131278716584164,0.5772787928581238,0.1532537000020966,0.0766268500010483
bpe_5000,111,40,2000,0.765,0.7677926735922915,0.7629331619296922,0.6886791730369131,0.6121695637702942,0.1605798999662511,0.08028994998312555
bpe_5000,111,45,2000,0.759,0.7638831658980196,0.7566216476365976,0.6813402679181555,0.6359049081802368,0.18915589997777715,0.09457794998888858
bpe_5000,111,50,2000,0.749,0.7555080537187702,0.7464639333258418,0.6685386375419284,0.6633710861206055,0.17101270001148805,0.08550635000574403
bpe_5000,222,0,2000,0.8475,0.8498194114860782,0.8473143807493775,0.7974954292135814,0.44446709752082825,0.21111129998462275,0.10555564999231137
bpe_5000,222,5,2000,0.84,0.8418876933320929,0.8395900337508283,0.7874968634678223,0.4646301567554474,0.14093229995341972,0.07046614997670986
bpe_5000,222,10,2000,0.8355,0.8376978789411085,0.8351229627698427,0.7815889647552756,0.480652391910553,0.17276830004993826,0.08638415002496913
bpe_5000,222,15,2000,0.824,0.8266496439954462,0.8235027343689814,0.7664944298245531,0.4947773516178131,0.21327170002041385,0.10663585001020692
bpe_5000,222,20,2000,0.8205,0.8235264087247457,0.8198718359472152,0.7620648140494584,0.5003402829170227,0.15336569998180494,0.07668284999090247
bpe_5000,222,25,2000,0.8135,0.8164134961954962,0.8132472223409732,0.7524611144157776,0.519383430480957,0.19141959998523816,0.09570979999261908
bpe_5000,222,30,2000,0.8085,0.8127512730296449,0.808433410579277,0.7461522423539386,0.532921314239502,0.17930489999707788,0.08965244999853894
bpe_5000,222,35,2000,0.798,0.8027223428311917,0.7974340110006974,0.7326573144994192,0.5586516261100769,0.14990079996641725,0.07495039998320863
bpe_5000,222,40,2000,0.775,0.7807703192823741,0.7743227597216831,0.7024270983847295,0.5930474996566772,0.18190329999197274,0.09095164999598637
bpe_5000,222,45,2000,0.763,0.769213984174394,0.7622360326965345,0.686635558946949,0.6231412887573242,0.22273520001908764,0.11136760000954382
bpe_5000,222,50,2000,0.754,0.7617061930912661,0.7532843608265715,0.6751306378908206,0.6476491689682007,0.17792799999006093,0.08896399999503046
bpe_5000,333,0,2000,0.8305,0.832153197580255,0.8306412743033714,0.7744513785431799,0.49343904852867126,0.1812962000258267,0.09064810001291335
bpe_5000,333,5,2000,0.8295,0.8319935388155965,0.8297553075719032,0.7733198823030099,0.5092178583145142,0.1376509999972768,0.0688254999986384
bpe_5000,333,10,2000,0.8255,0.8283946456932532,0.8258858244433049,0.7680512848102751,0.5233705043792725,0.13611679995665327,0.06805839997832663
bpe_5000,333,15,2000,0.813,0.8158637773639655,0.8133815781566647,0.7513747954098209,0.5392361879348755,0.19298609998077154,0.09649304999038577
bpe_5000,333,20,2000,0.805,0.8102586749812158,0.8059988473481331,0.741140008964986,0.5468251705169678,0.16849219996947795,0.08424609998473898
bpe_5000,333,25,2000,0.8035,0.8103202507072683,0.8047622258041761,0.7395188057262009,0.5602111220359802,0.16345629998249933,0.08172814999124967
bpe_5000,333,30,2000,0.7955,0.8044802351454285,0.7969710399668386,0.729483371345393,0.5745458602905273,0.15581279998878017,0.07790639999439009
bpe_5000,333,35,2000,0.783,0.7916872508278248,0.7846994830606907,0.7125319039456738,0.6063604950904846,0.20178659999510273,0.10089329999755137
bpe_5000,333,40,2000,0.7635,0.7751861845021598,0.7662219770018504,0.686887529890487,0.6401703953742981,0.1617862000130117,0.08089310000650585
bpe_5000,333,45,2000,0.746,0.7603881373417372,0.748972781989911,0.6643230931101775,0.6683968305587769,0.16788769996492192,0.08394384998246096
bpe_5000,333,50,2000,0.731,0.7513512650879448,0.7351713564792618,0.6456348938740025,0.6961885690689087,0.19616140000289306,0.09808070000144653
char,123,0,2000,0.8055,0.8056811307867984,0.8048926742797662,0.7411146823894056,0.5449211597442627,0.3276751000084914,0.1638375500042457
char,123,5,2000,0.805,0.8051467960955986,0.8042184354804036,0.7405472197274912,0.5534303188323975,0.2484417000086978,0.12422085000434892
char,123,10,2000,0.797,0.7976146613762447,0.7961767968162071,0.7300525460071782,0.5631022453308105,0.2626831000088714,0.1313415500044357
char,123,15,2000,0.795,0.7951542417309498,0.7941772079524605,0.7272360730147653,0.5746390223503113,0.2672158000059426,0.1336079000029713
char,123,20,2000,0.7945,0.7953932022114345,0.7940550604933428,0.7265759185696811,0.5822942852973938,0.263786599971354,0.131893299985677
char,123,25,2000,0.7925,0.7933498302631706,0.7921557842480409,0.7238302927894349,0.587879478931427,0.2841697999974713,0.14208489999873564
char,123,30,2000,0.782,0.7828428088729682,0.7816448979077587,0.7098334688997416,0.6013544797897339,0.23677669995231554,0.11838834997615777
char,123,35,2000,0.7725,0.7737375684277061,0.7720439142080993,0.6973548305281912,0.6144843697547913,0.23991110001225024,0.11995555000612512
char,123,40,2000,0.77,0.7709166611827412,0.7692902565220432,0.6940539039846114,0.6236375570297241,0.23107410001102835,0.11553705000551417
char,123,45,2000,0.76,0.7614963851413483,0.7592819013421238,0.6808918715723845,0.6335638761520386,0.253565399965737,0.1267826999828685
char,123,50,2000,0.755,0.7571289512013998,0.7542549446917011,0.6744410006032485,0.6465067863464355,0.2329285000450909,0.11646425002254546
char,132,0,2000,0.8205,0.8203320470061286,0.8198967140188427,0.7609815244938681,0.5080139636993408,0.7431263999897055,0.37156319999485277
char,132,5,2000,0.82,0.8198802496720692,0.8194041858862396,0.7603254889788369,0.5149169564247131,0.3495633999700658,0.1747816999850329
char,132,10,2000,0.8135,0.8139090847046304,0.8130484003609053,0.7517366229199343,0.5268450975418091,0.47803839994594455,0.23901919997297227
char,132,15,2000,0.812,0.8121396388172876,0.8114309485177642,0.7497317967145639,0.5368959903717041,0.5412198000121862,0.2706099000060931
char,132,20,2000,0.805,0.8054126942671354,0.804536050987876,0.7404194430171611,0.5482855439186096,0.553897500038147,0.2769487500190735
char,132,25,2000,0.7995,0.7991785617883536,0.7989841656652746,0.7328833878983818,0.5562026500701904,0.7801311000366695,0.39006555001833476
char,132,30,2000,0.799,0.7992125371359544,0.7985538022667387,0.7323552784860012,0.5638673305511475,0.500498500012327,0.2502492500061635
char,132,35,2000,0.791,0.7912707507117981,0.790084243914797,0.7220010116565196,0.5755352973937988,0.4965018999646418,0.2482509499823209
char,132,40,2000,0.7845,0.7852743264010141,0.7837962208247642,0.7133711117693728,0.5875698328018188,0.3392856999998912,0.1696428499999456
char,132,45,2000,0.7795,0.7800380983786421,0.7789516050819513,0.7065286812543726,0.600288987159729,0.41829100000904873,0.20914550000452437
char,132,50,2000,0.7715,0.7722934153742895,0.7712233087663912,0.6957720399518231,0.6092550158500671,0.6052129999734461,0.30260649998672307
char,213,0,2000,0.8025,0.8032597038297812,0.802173686320563,0.7371206270532392,0.5356822609901428,0.2805722000193782,0.1402861000096891
char,213,5,2000,0.7975,0.7979020130021496,0.7970196775215006,0.7304349818106549,0.5441669821739197,0.23785539995878935,0.11892769997939467
char,213,10,2000,0.797,0.7972436889030392,0.7964814971346048,0.7297343108802102,0.554228663444519,0.270467100024689,0.1352335500123445
char,213,15,2000,0.796,0.7957587790364415,0.7954198200934279,0.7282828714499548,0.5644987225532532,0.23599339998327196,0.11799669999163598
char,213,20,2000,0.793,0.7933225140098481,0.7926875645766094,0.7243006471658108,0.5713475346565247,0.24377739999908954,0.12188869999954477
char,213,25,2000,0.7885,0.7886773888168638,0.7880325477999578,0.7183465660940689,0.576991081237793,0.22689299995545298,0.11344649997772649
char,213,30,2000,0.7815,0.7821944887368301,0.7811051405904815,0.7091317732601324,0.5908325910568237,0.23351829999592155,0.11675914999796078
char,213,35,2000,0.7785,0.7795256164158657,0.7780817298297008,0.7052510918041208,0.6069716811180115,0.2270065999473445,0.11350329997367226
char,213,40,2000,0.771,0.7719605432689162,0.7706014510888759,0.6952191218931724,0.6156632900238037,0.24055839999346063,0.12027919999673031
char,213,45,2000,0.765,0.7660407415275284,0.7646262396353078,0.6872297384949067,0.6301077604293823,0.22096310002962127,0.11048155001481064
char,213,50,2000,0.7585,0.7593852741936653,0.7581772495636103,0.6784698900371501,0.6430562734603882,0.2232298000017181,0.11161490000085905
char,231,0,2000,0.8135,0.8126950489543754,0.8128265308173066,0.7514974281874652,0.5334238409996033,0.41245980001986027,0.20622990000993013
char,231,5,2000,0.809,0.8083700674228219,0.808463196695171,0.7454667838325282,0.5394198894500732,0.3897616000031121,0.19488080000155605
char,231,10,2000,0.8045,0.8037338583924978,0.8038753746835983,0.7394800114159501,0.5482600331306458,0.3199488000245765,0.15997440001228824
char,231,15,2000,0.802,0.8011181865646044,0.8013210182467935,0.7361450348592083,0.5577874183654785,0.32949619996361434,0.16474809998180717
char,231,20,2000,0.7985,0.7977457337423872,0.7978654210077043,0.7314935479657615,0.5653267502784729,0.37068379996344447,0.18534189998172224
char,231,25,2000,0.795,0.7944905411860159,0.7946204066473983,0.7267424940894203,0.5726953148841858,0.33750609995331615,0.16875304997665808
char,231,30,2000,0.791,0.7899779024670436,0.7903759402809374,0.7214018697665964,0.5838584303855896,0.36610970000037923,0.18305485000018962
char,231,35,2000,0.784,0.7830381105847963,0.7833434310687621,0.7121075363575982,0.594973087310791,0.3932032000157051,0.19660160000785254
char,231,40,2000,0.78,0.7790630849514864,0.7791456997182222,0.7069030474404547,0.6016886234283447,0.35647190001327544,0.17823595000663772
char,231,45,2000,0.781,0.7801480554813391,0.7801345539851096,0.7082689571808104,0.6133542656898499,0.38983250001911074,0.19491625000955537
char,231,50,2000,0.7675,0.766112213735791,0.7664255075339794,0.6902285034582278,0.6305710673332214,0.4584694000077434,0.2292347000038717
char,321,0,2000,0.81,0.8095101215547801,0.8090399547649257,0.7471033516806014,0.5244491696357727,0.3287096999702044,0.1643548499851022
char,321,5,2000,0.8045,0.8041109120858642,0.8035638252366096,0.7397874556178989,0.5375637412071228,0.26925449998816475,0.13462724999408238
char,321,10,2000,0.804,0.8037509180285811,0.8029456329846062,0.7392356041937115,0.5471782088279724,0.32302910002181306,0.16151455001090653
char,321,15,2000,0.8005,0.7999051215644567,0.7993479882686052,0.7345234119988321,0.5548741221427917,0.25412599998526275,0.12706299999263138
char,321,20,2000,0.795,0.7944626003576407,0.79402363640414,0.7271025741422107,0.563821017742157,0.23134790000040084,0.11567395000020042
char,321,25,2000,0.7905,0.7897983301043013,0.7895629671630947,0.7210265487274699,0.5715287327766418,0.2264368999749422,0.1132184499874711
char,321,30,2000,0.786,0.7850218766473559,0.7847862589000301,0.7151099338371913,0.582420825958252,0.23937719996320084,0.11968859998160042
char,321,35,2000,0.7845,0.7842865908631881,0.7834026757141468,0.7132905932879987,0.5923128128051758,0.24022670002887025,0.12011335001443513
char,321,40,2000,0.7805,0.780604012428386,0.7793210409300169,0.7080977834853125,0.6046907901763916,0.22660460002953187,0.11330230001476593
char,321,45,2000,0.769,0.7691268702728968,0.7675968317253893,0.6928974213866383,0.6185771226882935,0.2236274000024423,0.11181370000122115
char,321,50,2000,0.7665,0.7679272817720122,0.7658559092351684,0.6895044639124694,0.6309353113174438,0.24920930003281683,0.1246046500164084
char,312,0,2000,0.8035,0.8044407643682068,0.8035870721193931,0.7382256854820668,0.5353818535804749,0.28441530000418425,0.14220765000209212
char,312,5,2000,0.7985,0.7992744665234806,0.7985397911866303,0.7315411205215332,0.5445689558982849,0.23612519999733195,0.11806259999866597
char,312,10,2000,0.793,0.793973985152737,0.7930705854262872,0.7242421787927678,0.5513808131217957,0.31653589999768883,0.15826794999884441
char,312,15,2000,0.798,0.798156906368907,0.7977513804290253,0.7308550079081279,0.558993399143219,0.25065850000828505,0.12532925000414252
char,312,20,2000,0.7875,0.7885916347454809,0.7877488287148351,0.7168394457954977,0.5668891668319702,0.24436999997124076,0.12218499998562038
char,312,25,2000,0.787,0.7870187317485394,0.7869409110843386,0.716040338075266,0.5748655796051025,0.24541089998092502,0.12270544999046251
char,312,30,2000,0.782,0.7820551898392071,0.7819592746031986,0.7093732958213064,0.5863566994667053,0.23899069998878986,0.11949534999439493
char,312,35,2000,0.777,0.7778358554944123,0.7772235987937397,0.7027882595542643,0.5996026396751404,0.24069619999499992,0.12034809999749996
char,312,40,2000,0.7755,0.7766187327078424,0.7758447343485221,0.7008019344946295,0.6079314351081848,0.2373178999987431,0.11865894999937154
char,312,45,2000,0.7665,0.7675959646838895,0.7668753718978204,0.68877596112388,0.618318498134613,0.24000260001048446,0.12000130000524223
char,312,50,2000,0.762,0.7631159163798186,0.762426830561407,0.6827481461406715,0.6307808756828308,0.2235470000305213,0.11177350001526065
char,111,0,2000,0.8075,0.8066455767406789,0.8069058274260745,0.7434332079029542,0.5274747610092163,0.2952856000047177,0.14764280000235885
char,111,5,2000,0.806,0.8049973460394269,0.805317099044303,0.7414415917091614,0.5342913269996643,0.25087340001482517,0.12543670000741258
char,111,10,2000,0.806,0.805031696218591,0.8052453082292068,0.7414964805072086,0.544099748134613,0.29401199996937066,0.14700599998468533
char,111,15,2000,0.8015,0.8008149879803295,0.8009476054777271,0.7354591075953512,0.5540817975997925,0.24195110000437126,0.12097555000218563
char,111,20,2000,0.795,0.7943565535326281,0.7944638403963766,0.7267967749351124,0.5612561106681824,0.2382793999859132,0.1191396999929566
char,111,25,2000,0.7955,0.7951509962732608,0.7951730155925235,0.7274281476477122,0.5719708204269409,0.2558341000112705,0.12791705000563525
char,111,30,2000,0.7845,0.7841425692299059,0.7841819659590744,0.7127541031997622,0.5834082961082458,0.2445369999622926,0.1222684999811463
char,111,35,2000,0.7785,0.777982491433607,0.778022251804005,0.7048043518986421,0.5933892130851746,0.23191520001273602,0.11595760000636801
char,111,40,2000,0.777,0.7766193780962338,0.7764873307958862,0.7028700598324474,0.6011415123939514,0.2557545000454411,0.12787725002272055
char,111,45,2000,0.7715,0.7711415498712602,0.7708536738048103,0.6956269498723467,0.6094215512275696,0.23732750001363456,0.11866375000681728
char,111,50,2000,0.7665,0.7664091471656784,0.7658938108445069,0.6890204546622976,0.6192303895950317,0.23483510001096874,0.11741755000548437
char,222,0,2000,0.8025,0.8023067422358265,0.802104325990684,0.7368393529238128,0.5297127366065979,0.2953601999906823,0.14768009999534115
char,222,5,2000,0.796,0.7956926534014647,0.7956472374481282,0.7281172363133295,0.541390061378479,0.27471389999845996,0.13735694999922998
char,222,10,2000,0.7975,0.7973198569460537,0.7970638749370024,0.7302015634511084,0.5513259172439575,0.2645858000032604,0.1322929000016302
char,222,15,2000,0.7925,0.7919440028697637,0.7920343572242763,0.7234435462954124,0.560937762260437,0.2939864000072703,0.14699320000363514
char,222,20,2000,0.783,0.7827384727516362,0.7827625261969217,0.7107308722555438,0.5723391175270081,0.26253670000005513,0.13126835000002757
char,222,25,2000,0.78,0.7800204209988735,0.7799443735011804,0.706707892496184,0.5815523862838745,0.2608630000031553,0.13043150000157766
char,222,30,2000,0.7745,0.7742311406123993,0.7742851226853015,0.6993834576106465,0.5942641496658325,0.27048559999093413,0.13524279999546707
char,222,35,2000,0.771,0.7711110424005702,0.7709611272774459,0.6947266473231624,0.6085720658302307,0.27273910003714263,0.13636955001857132
char,222,40,2000,0.7685,0.7682848440714541,0.7682990303191989,0.6913916431540739,0.6170084476470947,0.26522819994715974,0.13261409997357987
char,222,45,2000,0.7625,0.7633571118458676,0.7626089838059096,0.683531814220388,0.6292439699172974,0.2601159000187181,0.13005795000935905
char,222,50,2000,0.7585,0.7591752435267123,0.7583558243398983,0.6782955751724068,0.6436104774475098,0.243641100008972,0.121820550004486
char,333,0,2000,0.8175,0.8168655719191634,0.8169120186742802,0.7568354597967343,0.5385905504226685,0.3670535000273958,0.1835267500136979
char,333,5,2000,0.811,0.8106708441838335,0.8104555316102315,0.7482382270928073,0.5448511838912964,0.2848715999862179,0.14243579999310896
char,333,10,2000,0.8,0.7996474850393703,0.7994265059448078,0.733578634136321,0.5578630566596985,0.2567910999641754,0.1283955499820877
char,333,15,2000,0.7975,0.7973021978571851,0.7970393998903523,0.7302295715820067,0.564803957939148,0.26715780002996325,0.13357890001498163
char,333,20,2000,0.795,0.7948621434255009,0.7946445396837705,0.7268486438908549,0.571974515914917,0.2585518999840133,0.12927594999200664
char,333,25,2000,0.7955,0.7958275506497302,0.7952550869300699,0.7275911888360739,0.5803946256637573,0.25931819999823347,0.12965909999911673
char,333,30,2000,0.7965,0.7965112625146127,0.7962018802555972,0.7288581385543383,0.5893940925598145,0.2691985999699682,0.1345992999849841
char,333,35,2000,0.7915,0.7915333238187013,0.7912106189780344,0.7221940555412192,0.6017335057258606,0.26437849999638274,0.13218924999819137
char,333,40,2000,0.786,0.7862525683620668,0.7856339450291365,0.7149777496630444,0.6087934374809265,0.2988797000143677,0.14943985000718385
